TIME,RPM,RPM_motor_/_Cardan,TPS,Posição_do_acelerador,RPM_cardan,Ponto_de_ignição,MAP,Sonda_Geral,RPM_do_câmbio,2-step,Largada_validada,Marcha,Vazão_da_bancada_A,Fluxo_total_de_combustível,Ângulo_da_Fase_de_Injeção,Pressão_diferencial_de_combustível,Abertura_bicos_A,Tempo_de_Injeção_Banco_A,Temp._do_motor,Temp._do_Ar,Pressão_de_Óleo,Pressão_de_Combustível,Temperatura_do_óleo,Tensão_da_Bateria,Dwell_de_ignição,Eletroventilador_1_-_Enriquecimento,Pressão_do_freio,Sinal_de_sincronia_do_motor,Corte_na_desaceleração_(cutoff),Partida_do_motor,Lenta,Primeiro_pulso_de_partida,Injeção_rápida_e_de_decaimento,Ignição_(Cil_1),Ignição_(Cil_2),Ajuste_ativo,Tanque
3.740,1927,3.881,0.0,0.0,497,1.97,-0.24,0.000,770,OFF,OFF,2,3.31,3.31,357.12,3.34,4.15,2.601,85.5,29.1,2.17,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.97,1.97,2,0.0
3.780,1994,3.647,0.0,0.0,547,1.06,-0.24,0.000,775,OFF,OFF,2,3.50,3.50,361.61,3.34,4.46,2.599,85.5,29.1,2.13,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.06,1.06,2,0.0
3.820,1908,3.643,0.0,0.0,524,2.36,-0.24,0.000,776,OFF,OFF,2,3.22,3.22,356.27,3.33,4.13,2.589,85.5,29.1,2.06,3.09,-20.0,12.75,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.36,2.36,2,0.0
3.860,1977,3.944,0.0,0.0,501,1.18,-0.24,0.000,774,OFF,OFF,2,3.21,3.21,356.19,3.34,4.13,2.583,85.5,29.1,2.12,3.10,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.18,1.18,2,0.0
3.900,1977,3.766,0.0,0.0,525,1.20,-0.24,0.000,776,OFF,OFF,2,3.35,3.35,359.36,3.33,4.29,2.591,85.5,29.1,2.08,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.20,1.20,2,0.0
3.940,1892,3.746,0.0,0.0,505,2.50,-0.24,0.000,789,OFF,OFF,2,3.21,3.21,356.19,3.33,4.12,2.591,85.5,29.1,1.99,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.50,2.50,2,0.0
3.980,1846,3.842,0.0,0.0,481,3.05,-0.24,0.000,790,OFF,OFF,2,3.13,3.13,353.98,3.33,4.01,2.601,85.5,29.0,1.99,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,3.05,3.05,2,0.0
4.020,1918,3.680,0.0,0.0,522,2.57,-0.24,0.000,795,OFF,OFF,3,3.20,3.20,354.53,3.33,4.02,2.618,85.5,29.0,2.03,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.57,2.57,2,0.0
4.060,1910,3.650,0.0,0.0,523,1.76,-0.24,0.000,795,OFF,OFF,3,3.28,3.28,356.34,3.33,4.19,2.625,85.5,28.9,2.06,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.76,1.76,2,0.0
4.100,1930,3.864,0.0,0.0,500,1.28,-0.24,0.000,792,OFF,OFF,2,3.28,3.28,357.32,3.33,4.19,2.611,85.5,28.9,2.05,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.28,1.28,2,0.0
4.140,1906,3.729,0.0,0.0,511,1.84,-0.24,0.000,793,OFF,OFF,2,3.28,3.28,356.38,3.32,4.20,2.636,85.5,28.9,2.07,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.84,1.84,2,0.0
4.180,1898,3.743,0.0,0.0,508,2.06,-0.24,0.000,797,OFF,OFF,2,3.28,3.28,355.82,3.33,4.20,2.632,85.5,28.8,2.03,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.06,2.06,2,0.0
4.220,1954,3.629,0.0,0.0,539,0.98,-0.24,0.000,789,OFF,OFF,3,3.29,3.29,355.93,3.33,4.14,2.622,85.5,28.8,2.13,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.98,0.98,2,0.0
4.260,1937,3.790,0.0,0.0,511,1.38,-0.24,0.000,788,OFF,OFF,2,3.36,3.36,357.38,3.33,4.28,2.642,85.5,28.8,2.12,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.38,1.38,2,0.0
4.300,1981,3.747,0.0,0.0,529,0.54,-0.24,0.000,776,OFF,OFF,2,3.31,3.31,357.53,3.33,4.21,2.613,85.5,28.8,2.14,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.54,0.54,2,0.0
4.340,1960,3.679,0.0,0.0,533,0.92,-0.24,0.000,774,OFF,OFF,3,3.37,3.37,358.25,3.33,4.21,2.611,85.5,28.9,2.10,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.92,0.92,2,0.0
4.380,1986,3.615,0.0,0.0,550,0.74,-0.24,0.000,777,OFF,OFF,3,3.38,3.38,359.34,3.33,4.31,2.610,85.5,28.9,2.24,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.74,0.74,2,0.0
4.420,2052,3.691,0.0,0.0,556,0.90,-0.24,0.000,777,OFF,OFF,3,3.51,3.51,361.93,3.34,4.41,2.600,85.5,29.0,2.21,3.09,-20.0,12.75,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.90,0.90,2,0.0
4.460,2052,3.809,0.0,0.0,539,1.10,-0.25,0.000,781,OFF,OFF,2,3.44,3.44,362.04,3.34,4.40,2.581,85.5,29.1,2.21,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.10,1.10,2,0.0
4.500,2066,3.662,0.0,0.0,564,1.30,-0.25,0.000,781,OFF,OFF,3,3.45,3.45,362.62,3.34,4.41,2.578,85.5,29.1,2.27,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.30,1.30,2,0.0
4.540,2070,3.783,0.0,0.0,547,1.49,-0.25,0.000,780,OFF,OFF,2,3.52,3.52,363.31,3.34,4.41,2.561,85.5,29.2,2.25,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.49,1.49,2,0.0
4.580,2081,3.719,0.0,0.0,560,1.60,-0.25,0.000,782,OFF,OFF,3,3.45,3.45,363.26,3.34,4.40,2.551,85.5,29.3,2.23,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.60,1.60,2,0.0
4.620,2094,3.835,0.0,0.0,546,1.63,-0.25,0.000,798,OFF,OFF,2,3.52,3.52,363.77,3.34,4.49,2.557,85.5,29.4,2.24,3.09,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.63,1.63,2,0.0
4.660,2099,3.717,0.0,0.0,565,1.72,-0.25,0.000,799,OFF,OFF,2,3.52,3.52,363.97,3.34,4.49,2.548,85.5,29.4,2.22,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.72,1.72,2,0.0
4.700,2071,3.778,0.0,0.0,549,1.88,-0.25,0.000,810,OFF,OFF,2,3.44,3.44,362.51,3.35,4.33,2.531,85.5,29.5,2.21,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.88,1.88,2,0.0
4.740,2118,3.764,0.0,0.0,563,1.90,-0.25,0.000,810,OFF,OFF,2,3.45,3.45,363.01,3.34,4.40,2.530,85.5,29.5,2.30,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.90,1.90,2,0.0
4.780,2057,3.794,0.0,0.0,542,1.91,-0.25,0.000,814,OFF,OFF,2,3.45,3.45,362.51,3.35,4.32,2.538,85.5,29.6,2.16,3.09,-20.0,12.75,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.91,1.91,2,0.0
4.820,2114,3.684,0.0,0.0,574,1.99,-0.25,0.000,832,OFF,OFF,3,3.39,3.39,362.00,3.35,4.32,2.523,85.5,29.6,2.27,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.99,1.99,2,0.0
4.860,2108,3.801,0.0,0.0,555,2.17,-0.26,0.000,835,OFF,OFF,2,3.44,3.44,364.29,3.35,4.40,2.520,85.5,29.6,2.26,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.17,2.17,2,0.0
4.900,2032,3.780,0.0,0.0,538,2.10,-0.25,0.000,842,OFF,OFF,2,3.33,3.33,361.25,3.35,4.26,2.528,85.5,29.6,2.20,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.10,2.10,2,0.0
4.940,2118,3.601,0.0,0.0,589,2.09,-0.26,0.000,843,OFF,OFF,3,3.53,3.53,364.77,3.35,4.50,2.528,85.5,29.7,2.32,3.09,-20.0,12.75,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.09,2.09,2,0.0
4.980,2138,3.770,0.0,0.0,567,2.18,-0.26,0.000,842,OFF,OFF,2,3.53,3.53,365.55,3.35,4.50,2.510,85.5,29.7,2.28,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.18,2.18,2,0.0
5.020,2080,3.812,0.0,0.0,546,2.28,-0.26,0.000,843,OFF,OFF,2,3.38,3.38,363.18,3.35,4.32,2.501,85.5,29.7,2.26,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.28,2.28,2,0.0
5.060,2066,3.645,0.0,0.0,567,2.21,-0.26,0.000,853,OFF,OFF,3,3.36,3.36,362.61,3.35,4.30,2.510,85.5,29.8,2.19,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.21,2.21,2,0.0
5.100,2058,3.795,0.0,0.0,542,2.20,-0.26,0.000,856,OFF,OFF,2,3.36,3.36,362.39,3.35,4.30,2.512,85.5,29.8,2.21,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.20,2.20,2,0.0
5.140,1996,3.830,0.0,0.0,521,2.45,-0.25,0.000,857,OFF,OFF,2,3.35,3.35,361.46,3.34,4.29,2.519,85.5,29.7,2.17,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.45,2.45,2,0.0
5.180,1982,3.673,0.0,0.0,540,2.44,-0.25,0.000,852,OFF,OFF,2,3.28,3.28,359.38,3.34,4.20,2.528,85.5,29.7,2.16,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.44,2.44,2,0.0
5.220,1963,3.816,0.0,0.0,514,2.62,-0.25,0.000,852,OFF,OFF,2,3.28,3.28,358.81,3.34,4.20,2.530,85.5,29.6,2.10,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.62,2.62,2,0.0
5.260,1917,3.620,0.0,0.0,530,3.50,-0.25,0.000,859,OFF,OFF,2,3.21,3.21,356.91,3.34,4.05,2.540,85.5,29.5,2.14,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,3.50,3.50,2,0.0
5.300,1945,3.776,0.0,0.0,515,2.49,-0.25,0.000,858,OFF,OFF,2,3.28,3.28,358.18,3.34,4.20,2.552,85.5,29.4,2.07,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.49,2.49,2,0.0
5.340,1997,3.648,0.0,0.0,547,1.45,-0.25,0.000,853,OFF,OFF,3,3.35,3.35,360.05,3.34,4.29,2.561,85.5,29.4,2.24,3.10,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.45,1.45,2,0.0
5.380,1976,3.734,0.0,0.0,529,1.85,-0.25,0.000,851,OFF,OFF,2,3.30,3.30,359.20,3.34,4.22,2.559,85.5,29.3,2.16,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.85,1.85,2,0.0
5.420,2018,3.671,0.0,0.0,550,1.43,-0.25,0.000,838,OFF,OFF,3,3.37,3.37,360.75,3.34,4.31,2.551,85.5,29.3,2.22,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.43,1.43,2,0.0
5.460,2020,3.762,0.0,0.0,537,1.52,-0.25,0.000,840,OFF,OFF,2,3.43,3.43,361.98,3.34,4.38,2.550,85.5,29.4,2.20,3.09,-20.0,12.82,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.52,1.52,2,0.0
5.500,1954,3.807,0.0,0.0,513,2.56,-0.25,0.000,840,OFF,OFF,2,3.29,3.29,358.20,3.34,4.13,2.549,85.5,29.4,2.13,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.56,2.56,2,0.0
5.540,1930,3.651,0.0,0.0,529,3.05,-0.25,0.000,838,OFF,OFF,2,3.28,3.28,357.74,3.34,4.10,2.552,85.5,29.4,2.06,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,3.05,3.05,2,0.0
5.580,1936,3.775,0.0,0.0,513,2.42,-0.25,0.000,837,OFF,OFF,2,3.28,3.28,357.38,3.34,4.10,2.570,85.5,29.3,2.12,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.42,2.42,2,0.0
5.620,1939,3.802,0.0,0.0,510,2.16,-0.25,0.000,830,OFF,OFF,2,3.28,3.28,357.59,3.34,4.18,2.578,85.5,29.2,2.06,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.16,2.16,2,0.0
5.660,1881,3.723,0.0,0.0,505,2.36,-0.24,0.000,831,OFF,OFF,2,3.27,3.27,356.98,3.33,4.09,2.573,85.5,29.2,1.99,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.36,2.36,2,0.0
5.700,1904,3.560,0.0,0.0,535,2.25,-0.24,0.000,836,OFF,OFF,3,3.27,3.27,356.18,3.34,4.09,2.590,85.5,29.1,2.08,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.25,2.25,2,0.0
5.740,1958,3.514,0.0,0.0,558,1.33,-0.24,0.000,835,OFF,OFF,2,3.35,3.35,358.10,3.33,4.19,2.598,85.5,29.1,2.11,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.33,1.33,2,0.0
5.780,2012,3.729,0.0,0.0,539,0.91,-0.24,0.000,826,OFF,OFF,2,3.42,3.42,360.20,3.34,4.36,2.591,85.5,29.0,2.11,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.91,0.91,2,0.0
5.820,2032,3.812,0.0,0.0,533,1.09,-0.24,0.000,824,OFF,OFF,2,3.37,3.37,359.27,3.33,4.31,2.589,85.5,29.1,2.18,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.09,1.09,2,0.0
5.860,2056,3.746,0.0,0.0,549,1.28,-0.25,0.000,808,OFF,OFF,2,3.44,3.44,362.19,3.34,4.40,2.579,85.5,29.1,2.20,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.28,1.28,2,0.0
5.900,2042,3.807,0.0,0.0,537,1.45,-0.25,0.000,811,OFF,OFF,2,3.44,3.44,361.64,3.34,4.39,2.562,85.5,29.2,2.12,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.45,1.45,2,0.0
5.940,2039,3.628,0.0,0.0,562,1.33,-0.25,0.000,811,OFF,OFF,3,3.43,3.43,361.29,3.34,4.31,2.560,85.5,29.3,2.25,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.33,1.33,2,0.0
5.980,2060,3.724,0.0,0.0,553,1.67,-0.25,0.000,810,OFF,OFF,2,3.50,3.50,363.59,3.34,4.46,2.549,85.5,29.3,2.18,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.67,1.67,2,0.0
6.020,2012,3.793,0.0,0.0,531,1.76,-0.25,0.000,810,OFF,OFF,2,3.43,3.43,362.09,3.34,4.31,2.534,85.5,29.4,2.16,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.76,1.76,2,0.0
6.060,2004,3.820,0.0,0.0,525,1.71,-0.25,0.000,808,OFF,OFF,2,3.36,3.36,360.46,3.34,4.30,2.549,85.5,29.4,2.16,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.71,1.71,2,0.0
6.100,1954,3.791,0.0,0.1,515,2.45,-0.25,0.000,810,OFF,OFF,2,3.29,3.29,358.38,3.34,4.14,2.549,85.5,29.4,2.09,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.45,2.45,2,0.0
6.140,2006,3.764,0.0,0.0,533,2.20,-0.25,0.000,823,OFF,OFF,3,3.29,3.29,358.71,3.35,4.21,2.551,85.5,29.4,2.13,3.10,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.20,2.20,2,0.0
6.180,1985,3.756,0.0,0.0,529,1.79,-0.25,0.000,823,OFF,OFF,2,3.29,3.29,359.37,3.34,4.21,2.551,85.5,29.4,2.17,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.79,1.79,2,0.0
6.220,1955,3.780,0.0,0.0,517,2.44,-0.25,0.000,827,OFF,OFF,2,3.30,3.30,358.20,3.34,4.15,2.566,85.5,29.3,2.10,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.44,2.44,2,0.0
6.260,2062,3.716,0.0,0.0,555,1.53,-0.25,0.000,825,OFF,OFF,3,3.43,3.43,362.55,3.34,4.39,2.560,85.5,29.3,2.24,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.53,1.53,2,0.0
6.300,1998,3.751,0.0,0.0,533,1.77,-0.25,0.000,825,OFF,OFF,2,3.43,3.43,362.39,3.34,4.38,2.559,85.5,29.3,2.19,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.77,1.77,2,0.0
6.340,1980,3.843,0.0,0.0,516,1.87,-0.25,0.000,834,OFF,OFF,2,3.30,3.30,359.19,3.34,4.21,2.559,85.5,29.3,2.15,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.87,1.87,2,0.0
6.380,2049,3.729,0.0,0.0,550,1.55,-0.25,0.000,835,OFF,OFF,2,3.31,3.31,359.42,3.34,4.22,2.553,85.5,29.4,2.21,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.55,1.55,2,0.0
6.420,2057,3.861,0.0,0.0,533,1.60,-0.25,0.000,836,OFF,OFF,2,3.43,3.43,362.34,3.35,4.39,2.559,85.5,29.4,2.23,3.10,-20.0,12.74,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.60,1.60,2,0.0
6.460,2019,3.680,0.0,0.0,549,1.55,-0.25,0.000,835,OFF,OFF,2,3.37,3.37,360.85,3.34,4.31,2.549,85.5,29.4,2.17,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.55,1.55,2,0.0
6.500,2090,3.728,0.0,0.0,561,1.70,-0.25,0.000,828,OFF,OFF,2,3.38,3.38,361.58,3.34,4.32,2.541,85.5,29.4,2.26,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.70,1.70,2,0.0
6.540,2071,3.842,0.0,0.0,539,1.79,-0.25,0.000,829,OFF,OFF,2,3.44,3.44,362.98,3.34,4.40,2.540,85.5,29.5,2.23,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.79,1.79,2,0.0
6.580,2019,3.598,0.0,0.0,561,1.81,-0.25,0.000,837,OFF,OFF,2,3.38,3.38,360.99,3.34,4.32,2.538,85.5,29.5,2.16,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.81,1.81,2,0.0
6.620,2069,3.766,0.0,0.0,549,1.82,-0.25,0.000,843,OFF,OFF,2,3.43,3.43,362.80,3.34,4.39,2.539,85.5,29.5,2.23,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.82,1.82,2,0.0
6.660,1996,3.797,0.0,0.0,526,2.25,-0.25,0.000,844,OFF,OFF,2,3.30,3.30,359.83,3.35,4.22,2.525,85.5,29.5,2.12,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.25,2.25,2,0.0
6.700,1926,3.849,0.0,0.0,501,3.43,-0.25,0.000,848,OFF,OFF,2,3.20,3.20,356.99,3.34,4.11,2.540,85.5,29.5,2.08,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,3.43,3.43,2,0.0
6.740,1934,3.636,0.0,0.0,532,3.01,-0.25,0.000,849,OFF,OFF,2,3.19,3.19,357.27,3.34,4.10,2.544,85.5,29.4,2.04,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,3.01,3.01,2,0.0
6.780,1923,3.788,0.0,0.0,508,2.70,-0.25,0.000,859,OFF,OFF,2,3.20,3.20,356.92,3.34,4.10,2.570,85.5,29.3,2.09,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.70,2.70,2,0.0
6.820,1950,3.587,0.0,0.0,544,2.31,-0.25,0.000,858,OFF,OFF,3,3.28,3.28,357.05,3.33,4.19,2.586,85.5,29.2,2.05,3.09,-20.0,12.75,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.31,2.31,2,0.0
6.860,1927,3.657,0.0,0.0,527,2.56,-0.24,0.000,854,OFF,OFF,3,3.28,3.28,357.99,3.34,4.20,2.575,85.5,29.2,2.09,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.56,2.56,2,0.0
6.900,1918,3.793,0.0,0.0,506,2.26,-0.24,0.000,840,OFF,OFF,2,3.28,3.28,356.56,3.33,4.12,2.591,85.5,29.1,2.05,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.26,2.26,2,0.0
6.940,1959,3.563,0.0,0.0,551,1.52,-0.24,0.000,838,OFF,OFF,3,3.35,3.35,358.19,3.33,4.20,2.597,85.5,29.1,2.09,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.52,1.52,2,0.0
6.980,1991,3.763,0.0,0.0,529,1.00,-0.24,0.000,834,OFF,OFF,2,3.35,3.35,359.68,3.34,4.28,2.582,85.5,29.1,2.11,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.00,1.00,2,0.0
7.020,1941,3.823,0.0,0.0,508,1.45,-0.24,0.000,833,OFF,OFF,2,3.28,3.28,357.91,3.34,4.20,2.589,85.5,29.1,2.09,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.45,1.45,2,0.0
7.060,1933,3.582,0.0,0.0,540,1.72,-0.24,0.000,829,OFF,OFF,2,3.28,3.28,357.29,3.33,4.20,2.599,85.5,29.1,2.07,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.72,1.72,2,0.0
7.100,1952,3.737,0.0,0.0,522,1.66,-0.24,0.000,827,OFF,OFF,2,3.35,3.35,358.08,3.34,4.20,2.593,85.5,29.0,2.11,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.66,1.66,2,0.0
7.140,1954,3.886,0.0,0.0,503,1.32,-0.24,0.000,819,OFF,OFF,2,3.35,3.35,358.14,3.33,4.27,2.608,85.5,29.0,2.06,3.09,-20.0,12.76,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.32,1.32,2,0.0
7.180,1910,3.886,0.0,0.0,492,1.95,-0.24,0.000,819,OFF,OFF,2,3.26,3.26,356.40,3.33,4.18,2.608,85.5,29.0,1.99,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.95,1.95,2,0.0
7.220,1853,3.679,0.0,0.0,504,2.90,-0.24,0.000,816,OFF,OFF,3,3.13,3.13,354.04,3.33,4.02,2.601,85.5,29.0,2.04,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.90,2.90,2,0.0
7.260,1953,3.685,0.0,0.0,530,1.01,-0.24,0.000,815,OFF,OFF,2,3.21,3.21,355.91,3.32,4.12,2.609,85.5,28.9,2.10,3.08,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.01,1.01,2,0.0
7.300,1969,3.838,0.0,0.0,513,0.91,-0.24,0.000,804,OFF,OFF,2,3.35,3.35,358.82,3.33,4.29,2.609,85.5,28.9,2.12,3.09,-20.0,12.75,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.91,0.91,2,0.0
7.340,1952,3.737,0.0,0.0,523,1.39,-0.24,0.000,801,OFF,OFF,2,3.29,3.29,358.14,3.33,4.21,2.600,85.5,28.9,2.14,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.39,1.39,2,0.0
7.380,1972,3.637,0.0,0.0,542,1.02,-0.24,0.000,784,OFF,OFF,3,3.35,3.35,358.84,3.33,4.29,2.606,85.5,29.0,2.12,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.02,1.02,2,0.0
7.420,1956,3.785,0.0,0.0,517,0.72,-0.24,0.000,783,OFF,OFF,2,3.35,3.35,359.73,3.33,4.29,2.591,85.5,29.0,2.14,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.72,0.72,2,0.0
